run_id,architecture,architecture_label,load,repetition,seed,status,successful_tasks,failed_tasks,duration_sec,throughput_tasks_sec,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,cpu_time_sec,cpu_core_equivalent_percent,cpu_machine_normalized_percent,rss_start_mb,rss_end_mb,rss_peak_mb,cfp,propose,refuse,award,reject,accept,result,fail,feedback,cnp_messages_total,messages_per_task,reassignments,jain_fairness,recovered_tasks,duplicate_effects,pending_final,lag_final,error
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,3,831944,ok,1000,0,0.729394,1371.000944,0.604203,0.494,1.21165,1.63009,0.75,102.825071,12.853134,200.871094,200.277344,201.050781,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,3,831944,ok,1000,0,0.769659,1299.276693,0.662793,0.519,1.26505,1.62108,0.78125,101.505992,12.688249,200.8125,200.457031,201.34375,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,1000,4,831945,ok,1000,0,0.010837,92277.311956,0.005829,0.005,0.012905,0.015402,0.0,0.0,0.0,200.429688,200.449219,200.453125,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,1000,4,831945,ok,1000,0,0.051928,19257.544647,0.007977,0.0055,0.0151,0.024044,0.0625,120.359654,15.044957,200.464844,200.578125,200.640625,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,4,831945,ok,1000,0,0.893795,1118.824536,0.685152,0.544,1.31205,1.73538,0.921875,103.141637,12.892705,200.566406,200.292969,200.746094,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,4,831945,ok,1000,0,0.798281,1252.691721,2.099232,0.5435,7.3098,27.23746,0.765625,95.90921,11.988651,200.40625,200.238281,201.140625,1000,2987,13,1000,1987,1000,1000,0,1000,9987,9.987,0,0.927415,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,1000,5,831946,ok,1000,0,0.011849,84393.883104,0.006313,0.0046,0.012305,0.016308,0.015625,131.865442,16.48318,201.21875,201.234375,201.238281,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,1000,5,831946,ok,1000,0,0.042287,23647.817785,0.006662,0.0048,0.012505,0.0227,0.0625,147.798861,18.474858,200.421875,200.664062,200.726562,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,5,831946,ok,1000,0,0.855737,1168.583475,1.042067,0.522,1.355,18.13511,0.859375,100.425142,12.553143,200.691406,200.386719,200.957031,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,5,831946,ok,1000,0,0.766467,1304.687953,0.640815,0.523,1.292,1.61311,0.78125,101.928746,12.741093,200.515625,201.183594,201.253906,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,1000,6,831947,ok,1000,0,0.010891,91818.933694,0.006019,0.0043,0.0107,0.025204,0.015625,143.467084,17.933385,201.023438,201.039062,201.042969,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,1000,6,831947,ok,1000,0,0.047451,21074.14941,0.011325,0.005,0.011225,0.018411,0.0625,131.713434,16.464179,201.078125,201.15625,201.21875,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,6,831947,ok,1000,0,0.796088,1256.142379,2.103117,0.481,12.1282,31.39193,0.765625,96.173401,12.021675,201.253906,200.664062,201.367188,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.945214,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,6,831947,ok,1000,0,0.864388,1156.887477,0.777222,0.54,1.29555,1.84272,0.921875,106.650564,13.331321,200.699219,200.941406,200.980469,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,1000,7,831948,ok,1000,0,0.011042,90562.483355,0.00605,0.0047,0.0151,0.019404,0.015625,141.50388,17.687985,200.871094,200.886719,200.890625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,1000,7,831948,ok,1000,0,0.041058,24356.02669,0.006119,0.005,0.01261,0.019903,0.03125,76.112583,9.514073,200.886719,200.917969,200.980469,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,7,831948,ok,1000,0,0.839557,1191.104072,1.169788,0.537,1.54335,18.55441,0.828125,98.638306,12.329788,200.929688,200.386719,200.953125,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.910095,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,7,831948,ok,1000,0,0.957739,1044.125691,0.887564,0.58,1.4562,2.20101,0.890625,92.992444,11.624056,201.140625,200.824219,201.300781,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,1000,8,831949,ok,1000,0,0.013618,73432.221603,0.007295,0.0052,0.016,0.019621,0.015625,114.737846,14.342231,200.4375,200.453125,200.457031,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,1000,8,831949,ok,1000,0,0.109178,9159.396395,0.00702,0.0048,0.0166,0.025301,0.109375,100.180898,12.522612,200.472656,199.714844,200.609375,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,8,831949,ok,1000,0,0.641805,1558.106383,1.694324,0.4475,8.0193,29.78929,0.640625,99.81619,12.477024,199.871094,200.492188,200.558594,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.953836,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,8,831949,ok,1000,0,0.986268,1013.922988,2.820788,1.239,7.99715,24.7705,1.015625,102.976553,12.872069,200.527344,200.597656,200.941406,1000,2930,70,1000,1930,1000,1000,0,1000,9930,9.93,0,0.888505,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,1000,9,831950,ok,1000,0,0.015254,65555.286174,0.008053,0.0056,0.016505,0.027411,0.015625,102.430135,12.803767,200.476562,200.523438,200.527344,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,1000,9,831950,ok,1000,0,0.046664,21430.0256,0.013455,0.0055,0.0169,0.024504,0.046875,100.453245,12.556656,200.675781,200.839844,200.902344,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,1000,9,831950,ok,1000,0,0.727491,1374.587263,0.613746,0.465,1.0465,1.34226,0.765625,105.241837,13.15523,200.847656,200.300781,201.011719,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,1000,9,831950,ok,1000,0,0.780019,1282.020218,1.163344,0.5285,1.47955,18.75085,0.75,96.151516,12.01894,200.394531,200.394531,200.980469,1000,2987,13,1000,1987,1000,1000,0,1000,9987,9.987,0,0.942818,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,0,1231941,ok,5000,0,0.070368,71055.327987,0.00758,0.0051,0.0154,0.022704,0.078125,111.02395,13.877994,200.667969,200.730469,200.734375,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,0,1231941,ok,5000,0,0.31497,15874.537816,0.012365,0.0063,0.0192,0.0263,0.34375,109.137447,13.642181,200.800781,203.875,203.914062,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,0,1231941,ok,5000,0,3.967431,1260.261427,0.722092,0.492,1.19805,1.61503,4.03125,101.608578,12.701072,203.898438,242.851562,247.691406,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.889599,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,0,1231941,ok,5000,0,4.331216,1154.410163,0.788955,0.53,1.343,1.98921,4.4375,102.453902,12.806738,243.175781,293.214844,294.527344,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,1,1231942,ok,5000,0,0.072198,69254.187766,0.007771,0.0052,0.016305,0.0215,0.078125,108.209668,13.526209,294.085938,294.128906,294.132812,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,1,1231942,ok,5000,0,0.467358,10698.436745,0.008849,0.0052,0.0166,0.026806,0.421875,90.26806,11.283508,293.382812,294.070312,294.136719,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,1,1231942,ok,5000,0,5.552629,900.474384,1.017421,0.562,1.69005,3.3868,5.15625,92.861421,11.607678,294.0625,293.480469,294.183594,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.89078,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,1,1231942,ok,5000,0,4.14451,1206.415379,0.696061,0.53,1.22705,1.61408,4.109375,99.152264,12.394033,292.574219,294.035156,294.039062,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,2,1231943,ok,5000,0,0.057651,86728.463439,0.006168,0.0048,0.012105,0.016401,0.0625,108.410579,13.551322,288.761719,289.019531,289.019531,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,2,1231943,ok,5000,0,0.356953,14007.44636,0.008654,0.0064,0.0196,0.027902,0.390625,109.433175,13.679147,289.265625,293.242188,293.246094,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,2,1231943,ok,5000,0,3.937129,1269.960993,0.840304,0.492,1.247,1.99941,3.890625,98.81884,12.352355,294.226562,293.09375,294.414062,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888882,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,2,1231943,ok,5000,0,4.105573,1217.856801,0.701982,0.521,1.241,1.71302,4.171875,101.614927,12.701866,292.257812,294.382812,294.386719,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,3,1231944,ok,5000,0,0.055937,89385.794313,0.005968,0.0047,0.012805,0.0183,0.0625,111.732243,13.96653,292.753906,287.949219,292.792969,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,3,1231944,ok,5000,0,0.315043,15870.874563,0.014099,0.0059,0.0166,0.024601,0.34375,109.112263,13.639033,288.320312,292.203125,292.210938,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,3,1231944,ok,5000,0,3.893326,1284.248961,0.737533,0.493,1.203,2.1562,3.984375,102.338589,12.792324,292.183594,292.375,292.402344,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.889373,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,3,1231944,ok,5000,0,4.144363,1206.458083,0.701422,0.529,1.26725,1.69505,4.234375,102.171919,12.77149,292.253906,292.664062,292.695312,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,4,1231945,ok,5000,0,0.056033,89232.971224,0.006204,0.0046,0.0114,0.016001,0.046875,83.655911,10.456989,292.480469,292.558594,292.5625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,4,1231945,ok,5000,0,0.331076,15102.281713,0.008175,0.006,0.0168,0.025601,0.3125,94.389261,11.798658,292.5625,291.421875,293.035156,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,4,1231945,ok,5000,0,4.419569,1131.331986,0.732993,0.513,1.3561,1.87831,4.375,98.991549,12.373944,291.554688,292.898438,292.945312,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,4,1231945,ok,5000,0,4.138609,1208.13539,0.699653,0.525,1.22305,1.76805,4.125,99.67117,12.458896,293.0,294.175781,294.179688,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,5,1231946,ok,5000,0,0.057449,87033.413932,0.006269,0.0046,0.0125,0.0179,0.0625,108.791767,13.598971,294.347656,294.367188,294.371094,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,5,1231946,ok,5000,0,0.489711,10210.109765,0.037822,0.0095,0.0214,0.033304,0.515625,105.291757,13.16147,294.289062,292.84375,294.519531,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,5,1231946,ok,5000,0,4.412697,1133.093914,0.983727,0.513,1.476,12.23199,4.3125,97.72935,12.216169,292.875,293.445312,293.449219,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.914686,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,5,1231946,ok,5000,0,5.17927,965.386977,0.923317,0.563,1.46205,2.32617,4.921875,95.030281,11.878785,293.628906,294.265625,294.269531,5000,14993,7,5000,9993,5000,5000,0,5000,49993,9.9986,0,0.888846,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,6,1231947,ok,5000,0,0.05449,91759.619142,0.005867,0.0047,0.0114,0.017202,0.0625,114.699524,14.33744,293.78125,293.808594,293.8125,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,6,1231947,ok,5000,0,0.331203,15096.495292,0.016669,0.0091,0.0187,0.027604,0.3125,94.353096,11.794137,293.804688,294.1875,294.246094,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,6,1231947,ok,5000,0,3.815148,1310.565078,0.638678,0.497,1.167,1.50503,3.9375,103.207,12.900875,288.335938,293.984375,293.996094,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,6,1231947,ok,5000,0,4.46622,1119.514912,0.778494,0.534,1.297,1.82526,4.5,100.756342,12.594543,294.042969,293.648438,294.257812,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,7,1231948,ok,5000,0,0.061105,81826.096669,0.006596,0.0047,0.0149,0.018701,0.0625,102.282621,12.785328,293.984375,294.019531,294.023438,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,7,1231948,ok,5000,0,0.306569,16309.568661,0.012993,0.0052,0.0174,0.0263,0.265625,86.644584,10.830573,288.792969,293.097656,293.101562,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,7,1231948,ok,5000,0,4.260747,1173.503144,0.687927,0.52,1.307,1.80701,4.234375,99.381048,12.422631,293.1875,293.632812,293.664062,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,7,1231948,ok,5000,0,3.941331,1268.607104,0.659567,0.521,1.163,1.56101,4.015625,101.885008,12.735626,294.167969,293.902344,294.292969,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,8,1231949,ok,5000,0,0.055751,89684.007447,0.00612,0.0045,0.011105,0.017001,0.078125,140.131262,17.516408,293.796875,293.835938,293.839844,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,8,1231949,ok,5000,0,0.342553,14596.260148,0.026719,0.0062,0.0165,0.026202,0.34375,100.349289,12.543661,293.863281,292.445312,294.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,8,1231949,ok,5000,0,3.968132,1260.038729,0.717514,0.496,1.19205,1.67241,3.921875,98.834288,12.354286,292.523438,293.097656,293.152344,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.889541,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,8,1231949,ok,5000,0,4.252827,1175.688631,0.834978,0.525,1.244,1.79604,4.296875,101.035742,12.629468,293.277344,289.574219,294.265625,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
ma_20260909T160812Z_34016,A,monolith,5000,9,1231950,ok,5000,0,0.054755,91315.528134,0.006047,0.0049,0.0097,0.0168,0.0625,114.14441,14.268051,294.332031,294.367188,294.371094,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,B,centralized_workers,5000,9,1231950,ok,5000,0,0.258127,19370.339976,0.018929,0.0053,0.016,0.0218,0.296875,115.011394,14.376424,289.921875,293.085938,293.132812,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T160812Z_34016,C,autonomous_memory_off,5000,9,1231950,ok,5000,0,3.889447,1285.52986,0.860088,0.502,1.691,3.84703,3.96875,102.038933,12.754867,293.109375,293.179688,293.671875,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888866,0,0,0,0,
ma_20260909T160812Z_34016,D,autonomous_memory_on,5000,9,1231950,ok,5000,0,3.966481,1260.563141,0.702106,0.503,1.171,1.58102,3.96875,100.057199,12.50715,293.335938,294.207031,294.269531,5000,15000,0,5000,10000,5000,5000,0,5000,50000,10.0,0,0.888889,0,0,0,0,
