run_id,seed,feature,n,prevalence,precision,recall,f1,pr_auc,mcc,fpr,tp,fp,tn,fn,predicted_positive,coefficient
final_csecic_lr_forensic_20260910T235954Z,43,Bwd Seg Size Avg,20000,0.5,0.12105107764983762,0.041,0.06125345484425189,0.5105996696911811,-0.3422112146913466,0.2977,410,2977,7023,9590,3387,0.04864160206510823
final_csecic_lr_forensic_20260910T235954Z,43,Fwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,43,Fwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,43,Fwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,43,Bwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,43,Bwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,43,Bwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,43,Subflow Fwd Pkts,20000,0.5,0.9501483111663955,0.993,0.9711016576206543,0.9824666599817455,0.9418583622413476,0.0521,9930,521,9479,70,10451,-0.046191228928906924
final_csecic_lr_forensic_20260910T235954Z,43,Subflow Fwd Byts,20000,0.5,0.4999499799919968,0.9995,0.666511069618565,0.9896438188888936,-0.005001000300100035,0.9997,9995,9997,3,5,19992,-0.015377159802713975
final_csecic_lr_forensic_20260910T235954Z,43,Subflow Bwd Pkts,20000,0.5,0.9915219189412737,0.959,0.9749898332655551,0.974299765258632,0.9513118673886066,0.0082,9590,82,9918,410,9672,-3.15350998086275
final_csecic_lr_forensic_20260910T235954Z,43,Subflow Bwd Byts,20000,0.5,0.5070318282753515,0.959,0.6633464757556893,0.9699113645675137,0.05869147602269753,0.9324,9590,9324,676,410,18914,-7.211352981107999
final_csecic_lr_forensic_20260910T235954Z,43,Init Fwd Win Byts,20000,0.5,0.9988009592326139,0.2499,0.3997760358342665,0.7840415003079911,0.37723043310714194,0.0003,2499,3,9997,7501,2502,1.2510908083382264
final_csecic_lr_forensic_20260910T235954Z,43,Init Bwd Win Byts,20000,0.5,0.5,1.0,0.6666666666666666,0.974392494701003,0.0,1.0,10000,10000,0,0,20000,-1.2817260440004754
final_csecic_lr_forensic_20260910T235954Z,43,Fwd Act Data Pkts,20000,0.5,0.49959955951546703,0.9981,0.66588831809994,0.9697834156982705,-0.024134185020286775,0.9997,9981,9997,3,19,19978,-0.11746246094883395
final_csecic_lr_forensic_20260910T235954Z,43,Fwd Seg Size Min,20000,0.5,0.4997243245952584,0.997,0.6657540649727889,0.6142384037366194,-0.011125314858480086,0.9981,9970,9981,19,30,19951,6.157280355910295
final_csecic_lr_forensic_20260910T235954Z,43,Active Mean,20000,0.5,0.0,0.0,0.0,0.49884137750837765,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5689427640777482
final_csecic_lr_forensic_20260910T235954Z,43,Active Std,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.45980665953256467
final_csecic_lr_forensic_20260910T235954Z,43,Active Max,20000,0.5,0.0,0.0,0.0,0.49884137750837765,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.47355572540666624
final_csecic_lr_forensic_20260910T235954Z,43,Active Min,20000,0.5,0.0,0.0,0.0,0.49884137750837765,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5868480307991858
final_csecic_lr_forensic_20260910T235954Z,43,Idle Mean,20000,0.5,0.11052631578947368,0.0021,0.0041216879293424925,0.4985447586386168,-0.07628561945613306,0.0169,21,169,9831,9979,190,0.6883856624824093
final_csecic_lr_forensic_20260910T235954Z,43,Idle Std,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.5471676070333578
final_csecic_lr_forensic_20260910T235954Z,43,Idle Max,20000,0.5,0.11052631578947368,0.0021,0.0041216879293424925,0.4985447586386168,-0.07628561945613306,0.0169,21,169,9831,9979,190,0.761505915133955
final_csecic_lr_forensic_20260910T235954Z,43,Idle Min,20000,0.5,0.11052631578947368,0.0021,0.0041216879293424925,0.4985447586386168,-0.07628561945613306,0.0169,21,169,9831,9979,190,0.5660979964588606
final_csecic_lr_forensic_20260910T235954Z,44,Dst Port,20000,0.5,0.9995002498750625,1.0,0.9997500624843789,0.9994122725244521,0.9995001249375234,0.0005,10000,5,9995,0,10005,-22.258480484167606
final_csecic_lr_forensic_20260910T235954Z,44,Protocol,20000,0.5,0.5000250012500626,1.0,0.6666888896296543,0.5000250012500626,0.007071244595190174,0.9999,10000,9999,1,0,19999,-1.4785019500906544
final_csecic_lr_forensic_20260910T235954Z,44,Flow Duration,20000,0.5,0.11764705882352941,0.0022,0.004319230391675665,0.30992257407369594,-0.07429166888445324,0.0165,22,165,9835,9978,187,0.30083181469628345
final_csecic_lr_forensic_20260910T235954Z,44,Tot Fwd Pkts,20000,0.5,0.9535710852638662,0.992,0.9724060187227368,0.9824771328319739,0.9444672615694709,0.0483,9920,483,9517,80,10403,-0.0651225066359424
final_csecic_lr_forensic_20260910T235954Z,44,Tot Bwd Pkts,20000,0.5,0.9926141683137418,0.9542,0.9730280936113802,0.9733058058018831,0.9478100287513356,0.0071,9542,71,9929,458,9613,-3.0306919398223684
final_csecic_lr_forensic_20260910T235954Z,44,TotLen Fwd Pkts,20000,0.5,0.0050200803212851405,0.005,0.00501002004008016,0.4785928808695751,-0.9860078880946572,0.991,50,9910,90,9950,9960,0.3551894370680111
final_csecic_lr_forensic_20260910T235954Z,44,TotLen Bwd Pkts,20000,0.5,0.5018935409215233,0.9542,0.6577967737487936,0.9685123897765636,0.016612696131953392,0.947,9542,9470,530,458,19012,-7.50790159055424
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Pkt Len Max,20000,0.5,0.044170122480470635,0.0458,0.04497029800186558,0.47813879982761864,-0.9459442229264836,0.9911,458,9911,89,9542,10369,0.44405460265159336
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Pkt Len Min,20000,0.5,0.5000500050005,1.0,0.6667111140742716,0.5000500050005,0.010000500037503125,0.9998,10000,9998,2,0,19998,-1.6599632506376956
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Pkt Len Mean,20000,0.5,0.043893497974146246,0.0455,0.04468231366002161,0.4781842040606952,-0.9462339809808213,0.9911,455,9911,89,9545,10366,0.5566610795942153
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Pkt Len Std,20000,0.5,0.044178643773512105,0.0458,0.044974713998134234,0.4781328855379402,-0.9457371165362047,0.9909,458,9909,91,9542,10367,0.7874155615473043
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Pkt Len Max,20000,0.5,0.360062893081761,0.0458,0.08126330731014904,0.5227008695652174,-0.07293915739602234,0.0814,458,814,9186,9542,1272,0.2639298903819449
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Pkt Len Min,20000,0.5,0.5000250012500626,1.0,0.6666888896296543,0.5000250012500626,0.007071244595190174,0.9999,10000,9999,1,0,19999,-4.803871730092681
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Pkt Len Mean,20000,0.5,0.15897257896563693,0.0458,0.07111249126620604,0.5125258131280035,-0.27980258959580867,0.2423,458,2423,7577,9542,2881,0.030044638426776595
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Pkt Len Std,20000,0.5,0.050385038503850385,0.0458,0.04798323729701414,0.5229,-0.820805610753967,0.8632,458,8632,1368,9542,9090,0.55816794831668
final_csecic_lr_forensic_20260910T235954Z,44,Flow Byts/s,20000,0.5,0.49929894842263395,0.9971,0.6653987320653987,0.971517474375747,-0.036174985985944645,0.9999,9971,9999,1,29,19970,-0.7909078775038783
final_csecic_lr_forensic_20260910T235954Z,44,Flow Pkts/s,20000,0.5,0.436270364733074,0.7739,0.5579869497818956,0.30986540843418564,-0.3570143842114096,1.0,7739,10000,0,2261,17739,-0.1438351714918306
final_csecic_lr_forensic_20260910T235954Z,44,Flow IAT Mean,20000,0.5,0.11827956989247312,0.0022,0.004319654427645789,0.309897411648975,-0.07396832647435016,0.0164,22,164,9836,9978,186,0.4126491328747963
final_csecic_lr_forensic_20260910T235954Z,44,Flow IAT Std,20000,0.5,0.11956521739130435,0.0022,0.00432050274941084,0.4367305061817234,-0.07331808741635137,0.0162,22,162,9838,9978,184,1.113890839067281
final_csecic_lr_forensic_20260910T235954Z,44,Flow IAT Max,20000,0.5,0.11764705882352941,0.0022,0.004319230391675665,0.3099815515572462,-0.07429166888445324,0.0165,22,165,9835,9978,187,0.6136203044820141
final_csecic_lr_forensic_20260910T235954Z,44,Flow IAT Min,20000,0.5,0.0,0.0,0.0,0.8734277163739579,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.10734579371250971
final_csecic_lr_forensic_20260910T235954Z,44,Fwd IAT Tot,20000,0.5,0.11764705882352941,0.0022,0.004319230391675665,0.315119357256057,-0.07429166888445324,0.0165,22,165,9835,9978,187,0.2602646244140405
final_csecic_lr_forensic_20260910T235954Z,44,Fwd IAT Mean,20000,0.5,0.11827956989247312,0.0022,0.004319654427645789,0.3163349882867225,-0.07396832647435016,0.0164,22,164,9836,9978,186,0.5629391911244822
final_csecic_lr_forensic_20260910T235954Z,44,Fwd IAT Std,20000,0.5,0.01903276131045242,0.0183,0.018659189395870506,0.437219585980178,-0.9255862294795352,0.9432,183,9432,568,9817,9615,0.2490246537837954
final_csecic_lr_forensic_20260910T235954Z,44,Fwd IAT Max,20000,0.5,0.11764705882352941,0.0022,0.004319230391675665,0.3151241128605424,-0.07429166888445324,0.0165,22,165,9835,9978,187,0.5670992529164217
final_csecic_lr_forensic_20260910T235954Z,44,Fwd IAT Min,20000,0.5,0.0,0.0,0.0,0.7905077661075468,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.49909809349323836
final_csecic_lr_forensic_20260910T235954Z,44,Bwd IAT Tot,20000,0.5,0.0893854748603352,0.0016,0.0031437272816583163,0.48242958710098993,-0.07804193672215476,0.0163,16,163,9837,9984,179,0.27488231762972287
final_csecic_lr_forensic_20260910T235954Z,44,Bwd IAT Mean,20000,0.5,0.0898876404494382,0.0016,0.003144036156415799,0.4810436248802546,-0.07772650120418555,0.0162,16,162,9838,9984,178,1.877196119579203
final_csecic_lr_forensic_20260910T235954Z,44,Bwd IAT Std,20000,0.5,0.22338204592901878,0.0107,0.020421795972898178,0.4814491768152664,-0.0866616765292757,0.0372,107,372,9628,9893,479,0.8669771737756269
final_csecic_lr_forensic_20260910T235954Z,44,Bwd IAT Max,20000,0.5,0.0893854748603352,0.0016,0.0031437272816583163,0.48232124710930463,-0.07804193672215476,0.0163,16,163,9837,9984,179,0.7162760330500595
final_csecic_lr_forensic_20260910T235954Z,44,Bwd IAT Min,20000,0.5,0.0,0.0,0.0,0.47816313327284293,0.0,0.0,0,0,10000,10000,0,1.369802313237999
final_csecic_lr_forensic_20260910T235954Z,44,Fwd PSH Flags,20000,0.5,0.0,0.0,0.0,0.5,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.07524980281984654
final_csecic_lr_forensic_20260910T235954Z,44,Bwd PSH Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Fwd URG Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Bwd URG Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Header Len,20000,0.5,0.02007317314347869,0.0203,0.020185949385969272,0.40392294074983304,-0.9707619802772594,0.991,203,9910,90,9797,10113,0.7804997633975991
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Header Len,20000,0.5,0.9926141683137418,0.9542,0.9730280936113802,0.9736128436235074,0.9478100287513356,0.0071,9542,71,9929,458,9613,-0.3836513461856898
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Pkts/s,20000,0.5,0.4356340651278289,0.7719,0.5569464987914426,0.31055542508255585,-0.35879223757537204,1.0,7719,10000,0,2281,17719,-0.24646584428327944
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Pkts/s,20000,0.5,1.0,0.2238,0.36574603693413954,0.6298494986787513,0.3549638353415815,0.0,2238,0,10000,7762,2238,0.10696272354128936
final_csecic_lr_forensic_20260910T235954Z,44,Pkt Len Min,20000,0.5,0.5000250012500626,1.0,0.6666888896296543,0.5000250012500626,0.007071244595190174,0.9999,10000,9999,1,0,19999,-3.8135544592073702
final_csecic_lr_forensic_20260910T235954Z,44,Pkt Len Max,20000,0.5,0.044174382716049385,0.0458,0.044972505891594655,0.4791233818848269,-0.9458406646077134,0.991,458,9910,90,9542,10368,0.32000882642161327
final_csecic_lr_forensic_20260910T235954Z,44,Pkt Len Mean,20000,0.5,0.044174382716049385,0.0458,0.044972505891594655,0.4821110207970543,-0.9458406646077134,0.991,458,9910,90,9542,10368,0.1042595075851868
final_csecic_lr_forensic_20260910T235954Z,44,Pkt Len Std,20000,0.5,0.044178643773512105,0.0458,0.044974713998134234,0.5036584868620282,-0.9457371165362047,0.9909,458,9909,91,9542,10367,0.4348686048433043
final_csecic_lr_forensic_20260910T235954Z,44,Pkt Len Var,20000,0.5,0.044178643773512105,0.0458,0.044974713998134234,0.5036584868620282,-0.9457371165362047,0.9909,458,9909,91,9542,10367,0.19381769841739988
final_csecic_lr_forensic_20260910T235954Z,44,FIN Flag Cnt,20000,0.5,0.4994744481705791,0.9979,0.6657326795423463,0.4994755518294209,-0.032420728845011855,1.0,9979,10000,0,21,19979,-0.07855679947625877
final_csecic_lr_forensic_20260910T235954Z,44,SYN Flag Cnt,20000,0.5,0.0,0.0,0.0,0.5,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.07524980281984654
final_csecic_lr_forensic_20260910T235954Z,44,RST Flag Cnt,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.2677560909058694
final_csecic_lr_forensic_20260910T235954Z,44,PSH Flag Cnt,20000,0.5,0.9992009588493808,0.2501,0.40006398464368553,0.6248501598082301,0.37761917180793636,0.0002,2501,2,9998,7499,2503,0.6134245090540649
final_csecic_lr_forensic_20260910T235954Z,44,ACK Flag Cnt,20000,0.5,0.4279745893664511,0.7478,0.5443890365085721,0.44613939792823215,-0.37878856171649605,0.9995,7478,9995,5,2522,17473,0.14153619600184636
final_csecic_lr_forensic_20260910T235954Z,44,URG Flag Cnt,20000,0.5,0.5048782992708226,0.9832,0.6671642803827101,0.5047963438430728,0.059365365504701874,0.9642,9832,9642,358,168,19474,-0.6022363002065998
final_csecic_lr_forensic_20260910T235954Z,44,CWE Flag Count,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,ECE Flag Cnt,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.2677560909058694
final_csecic_lr_forensic_20260910T235954Z,44,Down/Up Ratio,20000,0.5,0.443556685430664,0.7328,0.5526186795369707,0.45900675221971493,-0.24599906485403764,0.9193,7328,9193,807,2672,16521,-0.414080689369671
final_csecic_lr_forensic_20260910T235954Z,44,Pkt Size Avg,20000,0.5,0.044174382716049385,0.0458,0.044972505891594655,0.4833012946782726,-0.9458406646077134,0.991,458,9910,90,9542,10368,0.07474625965532286
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Seg Size Avg,20000,0.5,0.043893497974146246,0.0455,0.04468231366002161,0.4781842040606952,-0.9462339809808213,0.9911,455,9911,89,9545,10366,0.5566610795942153
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Seg Size Avg,20000,0.5,0.15897257896563693,0.0458,0.07111249126620604,0.5125258131280035,-0.27980258959580867,0.2423,458,2423,7577,9542,2881,0.030044638426776595
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Bwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,44,Subflow Fwd Pkts,20000,0.5,0.9535710852638662,0.992,0.9724060187227368,0.9824771328319739,0.9444672615694709,0.0483,9920,483,9517,80,10403,-0.0651225066359424
final_csecic_lr_forensic_20260910T235954Z,44,Subflow Fwd Byts,20000,0.5,0.0050200803212851405,0.005,0.00501002004008016,0.4785928808695751,-0.9860078880946572,0.991,50,9910,90,9950,9960,0.3551894370680111
final_csecic_lr_forensic_20260910T235954Z,44,Subflow Bwd Pkts,20000,0.5,0.9926141683137418,0.9542,0.9730280936113802,0.9733058058018831,0.9478100287513356,0.0071,9542,71,9929,458,9613,-3.0306919398223684
final_csecic_lr_forensic_20260910T235954Z,44,Subflow Bwd Byts,20000,0.5,0.5018935409215233,0.9542,0.6577967737487936,0.9685123897765636,0.016612696131953392,0.947,9542,9470,530,458,19012,-7.50790159055424
final_csecic_lr_forensic_20260910T235954Z,44,Init Fwd Win Byts,20000,0.5,0.9992009588493808,0.2501,0.40006398464368553,0.7835149904691696,0.37761917180793636,0.0002,2501,2,9998,7499,2503,1.2251323820738456
final_csecic_lr_forensic_20260910T235954Z,44,Init Bwd Win Byts,20000,0.5,0.5,1.0,0.6666666666666666,0.9732802026260718,0.0,1.0,10000,10000,0,0,20000,-1.3760245286362478
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Act Data Pkts,20000,0.5,0.49927365626408854,0.9967,0.6652871875312886,0.9681530249325191,-0.033743041998619945,0.9996,9967,9996,4,33,19963,-0.051908234187635315
final_csecic_lr_forensic_20260910T235954Z,44,Fwd Seg Size Min,20000,0.5,0.5002506516944054,0.9979,0.6664217977828235,0.6120941870002677,0.009818579217394522,0.9969,9979,9969,31,21,19948,6.096869065578597
final_csecic_lr_forensic_20260910T235954Z,44,Active Mean,20000,0.5,0.0,0.0,0.0,0.49918213815881335,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5674615853724045
final_csecic_lr_forensic_20260910T235954Z,44,Active Std,20000,0.5,0.0,0.0,0.0,0.5,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.4599776818265848
final_csecic_lr_forensic_20260910T235954Z,44,Active Max,20000,0.5,0.0,0.0,0.0,0.49918213815881335,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.4771609114119445
final_csecic_lr_forensic_20260910T235954Z,44,Active Min,20000,0.5,0.0,0.0,0.0,0.49918213815881335,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5673300265231349
final_csecic_lr_forensic_20260910T235954Z,44,Idle Mean,20000,0.5,0.11764705882352941,0.0022,0.004319230391675665,0.49888451155375907,-0.07429166888445324,0.0165,22,165,9835,9978,187,0.6498488828326052
final_csecic_lr_forensic_20260910T235954Z,44,Idle Std,20000,0.5,0.0,0.0,0.0,0.5,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.549728764735589
final_csecic_lr_forensic_20260910T235954Z,44,Idle Max,20000,0.5,0.11764705882352941,0.0022,0.004319230391675665,0.49888451155375907,-0.07429166888445324,0.0165,22,165,9835,9978,187,0.7284470104452845
final_csecic_lr_forensic_20260910T235954Z,44,Idle Min,20000,0.5,0.11827956989247312,0.0022,0.004319654427645789,0.4988845302757778,-0.07396832647435016,0.0164,22,164,9836,9978,186,0.5321631013874808
final_csecic_lr_forensic_20260910T235954Z,45,Dst Port,20000,0.5,0.9994003597841296,1.0,0.9997000899730081,0.9990376364954314,0.9994001798920487,0.0006,10000,6,9994,0,10006,-22.30745836446019
final_csecic_lr_forensic_20260910T235954Z,45,Protocol,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.4780523496048057
final_csecic_lr_forensic_20260910T235954Z,45,Flow Duration,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.3102236033593369,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.2840921596616325
final_csecic_lr_forensic_20260910T235954Z,45,Tot Fwd Pkts,20000,0.5,0.9507426928605655,0.9921,0.970981159774896,0.9821549369499787,0.9415912848875193,0.0514,9921,514,9486,79,10435,-0.03815439889960747
final_csecic_lr_forensic_20260910T235954Z,45,Tot Bwd Pkts,20000,0.5,0.9914981855883878,0.9563,0.97358106388394,0.9723459295196111,0.9486979867815273,0.0082,9563,82,9918,437,9645,-4.176090153807136
final_csecic_lr_forensic_20260910T235954Z,45,TotLen Fwd Pkts,20000,0.5,0.004325085495876081,0.0043,0.004312506268177715,0.4794777954554419,-0.9856165782102694,0.9899,43,9899,101,9957,9942,0.3308039943596625
final_csecic_lr_forensic_20260910T235954Z,45,TotLen Bwd Pkts,20000,0.5,0.49919089627812285,0.9563,0.6559659772953321,0.9682627586925714,-0.007714080327440119,0.9594,9563,9594,406,437,19157,-8.672033292485837
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Pkt Len Max,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.4790991572528545,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.43225717099234373
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Pkt Len Min,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.5458588248044611
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Pkt Len Mean,20000,0.5,0.04200135488241556,0.0434,0.04268922441351498,0.4790941076352936,-0.9470252190404931,0.9899,434,9899,101,9566,10333,0.5391150780659821
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Pkt Len Std,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.47909258847602654,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.7719142045895598
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Pkt Len Max,20000,0.5,0.3504410585404972,0.0437,0.07770961145194274,0.5217502283105023,-0.07713300091981258,0.081,437,810,9190,9563,1247,0.25273593495202024
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Pkt Len Min,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-4.8740107233832966
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Pkt Len Mean,20000,0.5,0.14389199868291078,0.0437,0.06703996318171358,0.5118109885194573,-0.3013580468260735,0.26,437,2600,7400,9563,3037,0.034288291569270574
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Pkt Len Std,20000,0.5,0.048707088720463664,0.0437,0.04606788952139996,0.52185,-0.814113134064625,0.8535,437,8535,1465,9563,8972,0.5465560275133244
final_csecic_lr_forensic_20260910T235954Z,45,Flow Byts/s,20000,0.5,0.499799899949975,0.9991,0.6662887629209736,0.9723664338701524,-0.01789301763370338,0.9999,9991,9999,1,9,19990,-0.46509995749643307
final_csecic_lr_forensic_20260910T235954Z,45,Flow Pkts/s,20000,0.5,0.4352761775669265,0.7707,0.5563415866599293,0.309988989243801,-0.3596314603668853,0.9999,7707,9999,1,2293,17706,-0.17291284316806593
final_csecic_lr_forensic_20260910T235954Z,45,Flow IAT Mean,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.31002052020303883,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.36335348548863233
final_csecic_lr_forensic_20260910T235954Z,45,Flow IAT Std,20000,0.5,0.12844036697247707,0.0028,0.00548052456449403,0.43827133519367645,-0.0780102498718801,0.019,28,190,9810,9972,218,1.0662308645112917
final_csecic_lr_forensic_20260910T235954Z,45,Flow IAT Max,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.31031095044313023,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.5784192542054968
final_csecic_lr_forensic_20260910T235954Z,45,Flow IAT Min,20000,0.5,0.0,0.0,0.0,0.8690674261649213,-0.015813365095036138,0.0005,0,5,9995,10000,5,0.0665009401494017
final_csecic_lr_forensic_20260910T235954Z,45,Fwd IAT Tot,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.31542451943330674,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.24419245288851754
final_csecic_lr_forensic_20260910T235954Z,45,Fwd IAT Mean,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.31670074868676723,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.5174469619004516
final_csecic_lr_forensic_20260910T235954Z,45,Fwd IAT Std,20000,0.5,0.020299812617114305,0.0195,0.01989186983576456,0.43886204847617966,-0.9223161614011821,0.9411,195,9411,589,9805,9606,0.23638374886124694
final_csecic_lr_forensic_20260910T235954Z,45,Fwd IAT Max,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.3154571943648271,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.5350644017506133
final_csecic_lr_forensic_20260910T235954Z,45,Fwd IAT Min,20000,0.5,0.0,0.0,0.0,0.7852182810665342,-0.015813365095036138,0.0005,0,5,9995,10000,5,0.463309381005228
final_csecic_lr_forensic_20260910T235954Z,45,Bwd IAT Tot,20000,0.5,0.10377358490566038,0.0022,0.004308656482569526,0.48377347537910004,-0.08202389726564413,0.019,22,190,9810,9978,212,0.26882737821698816
final_csecic_lr_forensic_20260910T235954Z,45,Bwd IAT Mean,20000,0.5,0.10377358490566038,0.0022,0.004308656482569526,0.4822422087943845,-0.08202389726564413,0.019,22,190,9810,9978,212,1.7549417980879718
final_csecic_lr_forensic_20260910T235954Z,45,Bwd IAT Std,20000,0.5,0.24855491329479767,0.0129,0.024527046297176537,0.4826189147106954,-0.08208261905114847,0.039,129,390,9610,9871,519,0.837141860135914
final_csecic_lr_forensic_20260910T235954Z,45,Bwd IAT Max,20000,0.5,0.10377358490566038,0.0022,0.004308656482569526,0.483728102058042,-0.08202389726564413,0.019,22,190,9810,9978,212,0.70191334862566
final_csecic_lr_forensic_20260910T235954Z,45,Bwd IAT Min,20000,0.5,0.0,0.0,0.0,0.47912616318853035,0.0,0.0,0,0,10000,10000,0,1.2967741067577112
final_csecic_lr_forensic_20260910T235954Z,45,Fwd PSH Flags,20000,0.5,0.0,0.0,0.0,0.5,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.07444609301309073
final_csecic_lr_forensic_20260910T235954Z,45,Bwd PSH Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Fwd URG Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
